AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface,traffic,drivingStyle
-3.90,55.80,43.69,0.00,1.2202,39.61,55,105,1654,20.41,21,-0.02,13.61,FullOfHolesCondition,LowCongestionCondition,1
-3.40,54.90,43.95,-0.90,1.397,0.00,55,107,1610,20.55,21,-0.16,13.58,FullOfHolesCondition,LowCongestionCondition,1
-3.10,53.10,44.17,-1.80,1.4245,0.00,55,107,1556.5,19.58,21,-0.21,13.52,FullOfHolesCondition,LowCongestionCondition,1
-3.70,51.30,44.40,-1.80,1.54,0.00,55,106,1494.5,19.58,21,-0.35,13.52,FullOfHolesCondition,LowCongestionCondition,1
-4.40,51.30,44.65,0.00,1.5612,0.00,55,106,1451,18.72,21,-0.30,13.46,FullOfHolesCondition,LowCongestionCondition,1
-4.50,51.30,44.97,0.00,1.3971,30.20,56,105,1432,17.91,20,-0.32,13.39,SmoothCondition,LowCongestionCondition,1
-6.40,48.60,45.30,-2.70,1.4332,52.94,56,104,1438.5,14.30,20,-0.33,13.30,SmoothCondition,LowCongestionCondition,1
-1.20,49.50,45.64,0.90,1.1043,70.98,56,106,1438.5,14.27,20,-0.34,13.22,SmoothCondition,LowCongestionCondition,1
-0.60,50.40,45.99,0.90,7.939,66.27,56,107,1468.5,16.36,20,-0.23,13.16,SmoothCondition,LowCongestionCondition,1
-0.30,55.80,46.36,5.40,8.491,78.82,56,107,1494,15.99,20,-0.34,13.09,SmoothCondition,LowCongestionCondition,1
-0.30,51.30,46.63,-4.50,7.634,72.94,56,110,1519.5,18.74,21,-0.19,13.07,SmoothCondition,LowCongestionCondition,1
0.10,52.20,46.86,0.90,4.938,73.33,56,115,1547.5,18.94,23,-0.06,13.03,SmoothCondition,LowCongestionCondition,1
1.90,54.00,47.11,1.80,2.757,77.65,56,117,1605.5,19.83,24,-0.03,12.99,SmoothCondition,LowCongestionCondition,1
1.60,54.90,47.38,0.90,4.387,77.65,56,121,1640.5,21.19,25,-0.01,12.95,SmoothCondition,LowCongestionCondition,1
1.90,56.70,47.61,1.80,3.132,79.61,56,125,1681.5,23.22,27,0.03,12.92,SmoothCondition,LowCongestionCondition,1
4.40,58.50,47.88,1.80,-27,74.12,56,130,1718,23.38,29,0.13,12.91,SmoothCondition,LowCongestionCondition,1
3.20,59.40,48.22,0.90,-2.127,76.08,56,131,1779,23.88,30,0.10,12.91,SmoothCondition,LowCongestionCondition,1
4.10,61.20,48.66,1.80,-346,76.47,57,133,1829,25.02,32,0.08,12.90,SmoothCondition,LowCongestionCondition,1
4.10,63.00,49.21,1.80,-3.012,75.29,57,136,1866.5,24.16,33,0.05,12.88,SmoothCondition,LowCongestionCondition,1
3.90,63.90,49.83,0.90,-2.392,74.51,57,133,1909,24.74,33,0.12,12.86,SmoothCondition,LowCongestionCondition,1
3.20,64.80,50.49,0.90,-1.815,73.33,57,135,1964.5,25.33,33,0.09,12.85,SmoothCondition,LowCongestionCondition,1
2.00,66.60,51.22,1.80,-3.764,72.94,57,134,2001,24.83,34,0.17,12.82,SmoothCondition,LowCongestionCondition,1
2.60,68.40,52.00,1.80,-3.708,69.02,57,131,2025.5,24.55,34,0.11,12.80,SmoothCondition,LowCongestionCondition,1
2.10,68.40,52.78,0.00,-3.514,0.00,57,109,862,7.86,33,0.11,12.63,SmoothCondition,LowCongestionCondition,1
1.20,67.50,53.56,-0.90,-3.161,98.82,57,110,1594.5,23.19,29,-0.01,12.60,SmoothCondition,LowCongestionCondition,1
1.10,68.40,54.30,0.90,-305,80.00,57,136,1634.5,23.19,27,0.05,12.60,SmoothCondition,LowCongestionCondition,1
0.10,69.30,54.99,0.90,-983,24.31,58,119,1641.5,25.08,31,0.03,12.61,SmoothCondition,LowCongestionCondition,1
-0.50,69.30,55.62,0.00,-309,48.63,58,114,1639.5,21.61,31,0.06,12.60,SmoothCondition,LowCongestionCondition,1
-0.60,69.30,56.25,0.00,814,77.25,58,136,1663.5,23.77,28,0.02,12.59,SmoothCondition,LowCongestionCondition,1
-0.20,71.10,56.91,1.80,0.21,80.39,58,147,1663.5,26.83,32,0.07,12.58,SmoothCondition,LowCongestionCondition,1
-0.40,72.90,57.54,1.80,1.946,80.00,58,155,1722,30.05,36,0.02,12.59,SmoothCondition,LowCongestionCondition,1
-1.10,74.70,58.20,1.80,3.434,80.00,58,155,1763.5,31.97,40,-0.07,12.60,SmoothCondition,LowCongestionCondition,1
-0.90,74.70,58.74,0.00,479,77.25,59,160,1808.5,33.83,43,0.00,12.61,SmoothCondition,LowCongestionCondition,1
-1.90,78.30,59.34,3.60,3.435,78.82,59,162,1852.5,30.22,45,0.02,12.60,SmoothCondition,LowCongestionCondition,1
-1.90,80.10,59.97,1.80,4.632,78.82,59,150,1908,28.11,44,-0.07,12.60,SmoothCondition,LowCongestionCondition,1
-1.90,81.90,60.54,1.80,6.145,78.82,59,150,1942.5,28.80,43,-0.04,12.59,SmoothCondition,LowCongestionCondition,1
-1.50,83.70,61.12,1.80,6.282,80.39,59,149,1964,28.55,43,-0.04,12.59,SmoothCondition,LowCongestionCondition,1
-0.70,85.50,61.74,1.80,5.118,79.61,59,151,1997.5,29.22,43,0.11,12.58,SmoothCondition,LowCongestionCondition,1
-0.40,85.50,62.28,0.00,4.133,79.22,60,151,2037,28.66,44,0.17,12.57,SmoothCondition,LowCongestionCondition,1
0.10,87.30,62.82,1.80,4.246,76.86,60,144,2063,28.36,43,0.17,12.57,SmoothCondition,LowCongestionCondition,1
0.70,87.30,63.31,0.00,0.39,75.69,60,144,2075.5,28.94,42,0.11,12.56,SmoothCondition,LowCongestionCondition,1
0.90,88.20,63.79,0.90,5.321,67.45,60,139,2093.5,24.55,41,0.06,12.53,SmoothCondition,LowCongestionCondition,1
2.30,89.10,64.26,0.90,2.731,67.84,61,129,2102.5,22.80,39,0.05,12.51,SmoothCondition,LowCongestionCondition,1
2.30,90.00,64.74,0.90,2.508,64.71,61,129,2125,23.80,37,0.11,12.49,SmoothCondition,LowCongestionCondition,1
2.10,90.00,65.19,0.00,2.103,61.96,61,129,2129.5,23.55,37,0.20,12.47,SmoothCondition,LowCongestionCondition,1
2.00,90.00,65.64,0.00,2.855,61.57,61,128,2142.5,23.36,37,0.25,12.44,SmoothCondition,LowCongestionCondition,1
0.80,90.90,66.13,0.90,1.605,57.25,62,125,2139.5,22.30,36,0.34,12.40,SmoothCondition,LowCongestionCondition,1
0.30,90.90,66.63,0.00,3.343,56.08,62,120,2140.5,22.30,35,0.30,12.40,SmoothCondition,LowCongestionCondition,1
0.00,90.90,67.12,0.00,3.772,58.04,62,124,2144,22.16,34,0.31,12.37,SmoothCondition,LowCongestionCondition,1
1.20,90.90,67.62,0.00,5.204,60.78,63,127,2142.5,24.24,34,0.21,12.34,SmoothCondition,LowCongestionCondition,1
1.10,90.90,68.13,0.00,6.651,61.18,63,127,2146,23.49,34,0.22,12.31,SmoothCondition,LowCongestionCondition,1
0.90,90.90,68.64,0.00,1.579,64.31,63,132,2146,23.66,35,0.33,12.30,SmoothCondition,LowCongestionCondition,1
1.50,91.80,69.19,0.90,-199,68.24,63,133,2150.5,24.97,36,0.31,12.29,SmoothCondition,LowCongestionCondition,1
2.00,91.80,69.78,0.00,-1.298,69.80,64,134,2154.5,24.13,37,0.35,12.26,SmoothCondition,LowCongestionCondition,1
2.70,91.80,70.36,0.00,-751,69.41,64,134,2159.5,25.61,38,0.35,12.24,SmoothCondition,LowCongestionCondition,1
2.90,91.80,70.95,0.00,-1.511,74.90,64,136,2163.5,25.16,38,0.32,12.22,SmoothCondition,LowCongestionCondition,1
2.80,91.80,71.53,0.00,-1.345,73.33,64,140,2170.5,28.97,39,0.28,12.21,SmoothCondition,LowCongestionCondition,1
3.90,92.70,72.13,0.90,367,73.33,65,144,2185.5,27.52,41,0.17,12.19,SmoothCondition,LowCongestionCondition,1
2.90,92.70,72.75,0.00,518,73.33,65,143,2186.5,27.86,41,0.11,12.18,SmoothCondition,LowCongestionCondition,1
3.20,95.40,94.69,0.00,8.491,70.59,82,142,2260,27.27,44,-0.44,10.55,SmoothCondition,LowCongestionCondition,1
2.10,96.30,94.75,0.90,8.236,70.98,83,144,2274.5,26.22,46,-0.45,10.51,SmoothCondition,LowCongestionCondition,1
1.40,96.30,94.86,0.00,9.727,65.88,83,138,2275,25.49,46,-0.45,10.47,SmoothCondition,LowCongestionCondition,1
1.40,96.30,94.96,0.00,1.0756,64.71,83,133,2272.5,24.86,45,-0.38,10.44,SmoothCondition,LowCongestionCondition,1
2.20,96.30,95.07,0.00,9.775,64.71,83,130,2272.5,27.49,44,-0.43,10.41,SmoothCondition,LowCongestionCondition,1
1.60,97.20,95.19,0.90,9.813,71.76,83,153,2291.5,30.72,48,-0.40,10.39,SmoothCondition,LowCongestionCondition,1
0.60,98.10,95.31,0.90,9.148,77.25,83,148,2294.5,30.36,49,-0.33,10.37,SmoothCondition,LowCongestionCondition,1
-0.30,98.10,95.43,0.00,9.004,30.20,83,126,2293.5,30.80,49,-0.40,10.35,SmoothCondition,LowCongestionCondition,1
-0.60,98.10,95.55,0.00,9.279,36.47,84,125,2275,25.80,46,-0.38,10.33,SmoothCondition,LowCongestionCondition,1
-0.30,97.20,95.65,-0.90,1.0108,69.02,84,141,2278.5,25.80,43,-0.35,10.33,SmoothCondition,LowCongestionCondition,1
-0.30,97.20,95.76,0.00,1.0856,68.24,84,140,2293.5,25.66,45,-0.43,10.30,SmoothCondition,LowCongestionCondition,1
-0.40,97.20,95.86,0.00,1.0181,70.20,84,145,2290,25.63,46,-0.38,10.27,SmoothCondition,LowCongestionCondition,1
-0.40,97.20,95.97,0.00,9.872,78.43,84,157,2303.5,28.44,47,-0.40,10.25,SmoothCondition,LowCongestionCondition,1
-1.10,98.10,96.09,0.90,9.562,76.08,84,154,2303.5,31.77,51,-0.31,10.23,SmoothCondition,LowCongestionCondition,1
1.50,99.00,96.25,0.90,7.851,76.86,84,151,2327.5,30.47,52,-0.22,10.21,SmoothCondition,LowCongestionCondition,1
1.90,99.00,96.40,0.00,6.449,75.69,85,151,2332,30.13,52,-0.12,10.18,SmoothCondition,LowCongestionCondition,1
2.60,99.90,96.55,0.90,5.347,73.73,85,151,2343,30.47,52,-0.15,10.16,SmoothCondition,LowCongestionCondition,1
3.60,99.90,96.70,0.00,5.135,76.47,85,145,2350.5,26.86,51,-0.13,10.14,SmoothCondition,LowCongestionCondition,1
4.40,99.90,96.85,0.00,4.474,75.29,85,140,2363.5,27.77,49,-0.05,10.11,SmoothCondition,LowCongestionCondition,1
2.30,100.80,97.02,0.90,4.675,75.29,85,140,2364,26.88,48,-0.06,10.09,SmoothCondition,LowCongestionCondition,1
2.50,100.80,97.17,0.00,476,85.49,85,144,2366,32.69,49,-0.05,10.07,SmoothCondition,LowCongestionCondition,1
1.10,100.80,97.33,0.00,4.935,78.04,86,148,2380.5,28.80,51,-0.04,10.07,SmoothCondition,LowCongestionCondition,1
0.90,100.80,97.50,0.00,3.392,78.04,86,145,2386.5,29.27,50,-0.05,10.11,SmoothCondition,LowCongestionCondition,1
-1.10,100.80,97.66,0.00,2.739,78.43,86,144,2382.5,27.74,50,-0.14,10.14,SmoothCondition,LowCongestionCondition,1
-1.10,102.60,97.86,1.80,431,78.43,85,134,2383,27.16,48,-0.05,10.16,SmoothCondition,LowCongestionCondition,1
-3.60,102.60,98.05,0.00,385,73.73,85,134,2389.5,27.19,46,-0.05,10.18,SmoothCondition,LowCongestionCondition,1
-4.50,101.70,98.22,-0.90,4.549,74.12,84,134,2384,26.69,46,-0.10,10.19,SmoothCondition,LowCongestionCondition,1
-5.60,101.70,98.38,0.00,5.209,73.73,83,134,2385.5,27.19,46,0.05,10.19,SmoothCondition,LowCongestionCondition,1
-2.70,102.60,98.55,0.90,4.385,73.73,83,134,2382,26.80,46,0.14,10.15,SmoothCondition,LowCongestionCondition,1
-2.80,102.60,98.71,0.00,4.439,74.51,82,134,2389.5,26.86,46,0.16,10.11,SmoothCondition,LowCongestionCondition,1
-1.00,101.70,98.85,-0.90,3.259,74.51,82,134,2394,27.22,46,0.31,10.08,SmoothCondition,LowCongestionCondition,1
-1.50,101.70,98.97,0.00,3.938,75.69,81,135,2401.5,27.22,46,0.36,10.08,SmoothCondition,LowCongestionCondition,1
-1.60,101.70,99.07,0.00,3.777,77.25,81,143,2408.5,27.47,46,0.23,10.04,SmoothCondition,LowCongestionCondition,1
-0.90,101.70,99.16,0.00,5.787,79.61,80,151,2420,30.33,48,0.13,10.05,SmoothCondition,LowCongestionCondition,1
1.10,101.70,99.24,0.00,6.477,78.82,80,151,2424,31.83,50,0.07,10.03,SmoothCondition,LowCongestionCondition,1
0.60,102.60,99.33,0.90,7.273,78.43,80,150,2424,31.69,52,0.05,10.01,SmoothCondition,LowCongestionCondition,1
1.30,103.50,99.42,0.90,8.647,80.00,80,148,2437.5,31.08,52,0.09,9.98,SmoothCondition,LowCongestionCondition,1
0.60,103.50,99.51,0.00,8.834,82.35,80,143,2439.5,30.13,52,0.07,9.96,SmoothCondition,LowCongestionCondition,1
0.60,103.50,99.58,0.00,9.538,79.22,80,143,2445.5,29.83,51,0.07,9.93,SmoothCondition,LowCongestionCondition,1
1.30,104.40,99.67,0.90,9.878,83.14,80,144,2458,28.69,50,0.13,9.91,SmoothCondition,LowCongestionCondition,1
2.00,104.40,99.76,0.00,9.557,79.61,80,141,2466.5,29.05,50,0.20,9.91,SmoothCondition,LowCongestionCondition,1
3.00,104.40,99.84,0.00,8.327,71.37,80,141,2462,28.58,50,0.12,9.89,SmoothCondition,LowCongestionCondition,1
2.20,104.40,99.91,0.00,832,71.37,80,132,2455,24.11,48,0.09,9.86,SmoothCondition,LowCongestionCondition,1
2.30,104.40,99.99,0.00,8.884,5.10,80,127,2434,30.22,45,0.20,9.85,SmoothCondition,LowCongestionCondition,1
4.20,100.80,100.00,-3.60,8.055,69.80,80,150,2411.5,27.02,49,0.14,9.83,SmoothCondition,LowCongestionCondition,1
3.50,100.80,100.02,0.00,7.662,63.92,80,130,2402,24.11,47,-0.02,9.80,SmoothCondition,LowCongestionCondition,1
3.40,99.90,100.02,-0.90,6.273,10.59,80,126,2344.5,31.86,45,-0.03,9.80,SmoothCondition,LowCongestionCondition,1
3.80,99.00,100.00,-0.90,7.469,63.92,80,143,2323,26.72,46,-0.06,9.79,SmoothCondition,LowCongestionCondition,1
2.70,99.00,100.00,0.00,934,75.69,80,135,2328,26.47,47,-0.11,9.78,SmoothCondition,LowCongestionCondition,1
4.20,99.00,100.00,0.00,8.829,70.20,80,138,2330,26.24,48,-0.16,9.76,SmoothCondition,LowCongestionCondition,1
3.70,99.90,100.03,0.90,888,71.76,80,134,2319,26.13,48,-0.19,9.75,SmoothCondition,LowCongestionCondition,1
3.60,99.90,100.05,0.00,7.997,69.41,80,134,2325.5,26.11,47,-0.26,9.74,SmoothCondition,LowCongestionCondition,1
4.80,99.90,100.06,0.00,827,76.47,80,140,2331.5,28.86,47,-0.14,9.74,SmoothCondition,LowCongestionCondition,1
2.40,99.00,100.08,-0.90,7.108,74.51,80,142,2338,28.86,48,-0.08,9.74,SmoothCondition,LowCongestionCondition,1
2.60,99.00,100.08,0.00,9.439,76.08,80,144,2346,27.27,49,-0.18,9.74,SmoothCondition,LowCongestionCondition,1
3.00,99.00,100.08,0.00,9.347,77.25,79,144,2362.5,29.30,50,-0.21,9.74,SmoothCondition,LowCongestionCondition,1
3.20,100.80,100.11,1.80,9.402,76.47,79,144,2370,28.44,51,-0.18,9.73,SmoothCondition,LowCongestionCondition,1
3.20,100.80,100.14,0.00,895,76.86,79,143,2370,28.91,51,-0.14,9.72,SmoothCondition,LowCongestionCondition,1
1.00,101.70,100.20,0.90,8.012,78.43,79,141,2385.5,28.49,51,-0.08,9.71,SmoothCondition,LowCongestionCondition,1
0.90,101.70,100.30,0.00,7.406,77.65,79,141,2401.5,28.02,50,-0.12,9.70,SmoothCondition,LowCongestionCondition,1
0.30,102.60,100.42,0.90,737,72.94,79,138,2417,26.94,50,-0.22,9.69,SmoothCondition,LowCongestionCondition,1
-0.40,103.50,100.54,0.90,8.322,24.71,79,132,2420.5,26.69,48,-0.18,9.68,SmoothCondition,LowCongestionCondition,1
0.60,103.50,100.66,0.00,8.996,0.00,79,122,2405.5,32.36,45,-0.26,9.67,SmoothCondition,LowCongestionCondition,1
0.30,103.50,100.78,0.00,953,0.00,79,126,2393.5,30.88,44,-0.29,9.67,SmoothCondition,LowCongestionCondition,1
-0.40,102.60,100.89,-0.90,1.2028,69.80,79,148,2393.5,28.11,49,-0.26,9.66,SmoothCondition,LowCongestionCondition,1
-1.10,102.60,100.98,0.00,1.0726,79.22,79,143,2405,26.99,50,-0.09,9.65,SmoothCondition,LowCongestionCondition,1
-2.20,102.60,101.05,0.00,1.1822,78.04,79,139,2417.5,27.19,50,-0.15,9.63,SmoothCondition,LowCongestionCondition,1
-1.30,102.60,101.13,0.00,1.0378,77.65,79,137,2425.5,27.55,49,-0.19,9.62,SmoothCondition,LowCongestionCondition,1
-1.70,102.60,101.20,0.00,1.0974,78.04,79,137,2439,27.49,49,-0.19,9.60,SmoothCondition,LowCongestionCondition,1
-1.70,103.50,101.31,0.90,1.1469,78.82,79,147,2443.5,31.19,51,-0.17,9.60,SmoothCondition,LowCongestionCondition,1
-2.30,103.50,101.41,0.00,1.2536,80.78,79,147,2459,29.22,52,-0.22,9.59,SmoothCondition,LowCongestionCondition,1
-4.20,104.40,101.53,0.90,1.2483,81.18,79,138,2466.5,26.86,51,-0.20,9.59,SmoothCondition,LowCongestionCondition,1
-3.90,104.40,101.65,0.00,1.2805,74.90,80,131,2467,26.38,51,-0.20,9.57,SmoothCondition,LowCongestionCondition,1
-3.10,105.30,101.77,0.90,1.4009,73.73,79,128,2468,26.02,49,-0.13,9.56,SmoothCondition,LowCongestionCondition,1
-2.60,105.30,101.88,0.00,1.2368,76.47,79,122,2460,26.02,47,-0.13,9.56,SmoothCondition,LowCongestionCondition,1
1.30,104.40,101.97,-0.90,1.2701,0.00,80,123,2414.5,31.63,45,-0.19,9.55,SmoothCondition,LowCongestionCondition,1
-2.00,102.60,102.01,-1.80,1.3522,73.33,79,140,2414,27.74,44,-0.27,9.54,SmoothCondition,LowCongestionCondition,1
-2.10,102.60,102.06,0.00,1.3164,76.86,79,141,2429,27.52,47,-0.31,9.53,SmoothCondition,LowCongestionCondition,1
-3.10,103.50,102.12,0.90,1.4465,78.43,79,141,2429,26.63,49,-0.43,9.51,SmoothCondition,LowCongestionCondition,1
-3.30,103.50,102.16,0.00,1.6526,75.29,79,142,2425,27.05,50,-0.46,9.49,SmoothCondition,LowCongestionCondition,1
-1.60,103.50,102.21,0.00,1.5946,77.65,79,142,2433,27.77,50,-0.41,9.47,SmoothCondition,LowCongestionCondition,1
-1.80,103.50,102.25,0.00,1.5769,78.82,79,143,2432.5,27.49,51,-0.41,9.46,SmoothCondition,LowCongestionCondition,1
-0.50,103.50,102.30,0.00,1.573,77.65,79,143,2439.5,27.49,51,-0.23,9.46,SmoothCondition,LowCongestionCondition,1
0.50,103.50,102.34,0.00,1.6263,82.35,79,142,2440.5,27.52,51,-0.25,9.44,SmoothCondition,LowCongestionCondition,1
-5.10,104.40,102.37,0.90,1.6927,82.35,79,145,2442.5,27.91,52,-0.34,9.43,SmoothCondition,LowCongestionCondition,1
-0.40,104.40,102.40,0.00,1.7737,78.82,79,145,2454.5,27.83,52,-0.68,9.41,SmoothCondition,LowCongestionCondition,1
-0.40,104.40,102.45,0.00,1.3519,76.08,79,141,2455.5,26.47,52,-0.66,9.39,SmoothCondition,LowCongestionCondition,1
1.40,104.40,102.49,0.00,1.4945,76.86,79,137,2453,27.49,51,-0.74,9.38,SmoothCondition,LowCongestionCondition,1
0.60,104.40,102.52,0.00,1.3987,74.90,79,137,2461.5,26.74,50,-0.69,9.36,SmoothCondition,LowCongestionCondition,1
1.10,105.30,102.57,0.90,1.3674,85.49,79,143,2465,29.27,51,-0.76,9.43,SmoothCondition,LowCongestionCondition,1
1.70,105.30,102.63,0.00,1.3095,80.00,79,140,2467.5,27.99,51,-0.67,9.42,SmoothCondition,LowCongestionCondition,1
-0.20,105.30,102.69,0.00,1.3584,81.57,79,146,2480.5,27.97,52,-0.69,9.41,SmoothCondition,LowCongestionCondition,1
-1.00,105.30,102.75,0.00,1.3172,81.96,79,145,2475.5,27.91,53,-0.68,9.40,SmoothCondition,LowCongestionCondition,1
1.60,106.20,102.82,0.90,1.2619,80.39,79,146,2481.5,28.24,53,-0.80,9.39,SmoothCondition,LowCongestionCondition,1
-0.10,106.20,102.90,0.00,1.0839,81.57,79,146,2490.5,28.02,53,-0.87,9.37,SmoothCondition,LowCongestionCondition,1
0.20,106.20,102.96,0.00,728,80.39,79,138,2484,28.02,54,-0.76,9.37,SmoothCondition,LowCongestionCondition,1
0.50,106.20,103.00,0.00,9.126,76.47,79,137,2476.5,26.83,52,-0.85,9.35,SmoothCondition,LowCongestionCondition,1
1.60,106.20,103.05,0.00,1.1955,9.41,79,126,2484,26.83,51,-0.87,9.35,SmoothCondition,LowCongestionCondition,1
0.90,103.50,103.05,-2.70,9.535,74.12,79,132,2447.5,25.69,48,-0.86,9.33,SmoothCondition,LowCongestionCondition,1
0.30,103.50,103.03,0.00,8.422,74.90,79,140,2452,27.02,48,-0.85,9.31,SmoothCondition,LowCongestionCondition,1
0.40,104.40,103.03,0.90,853,79.61,79,140,2452,27.61,50,-0.86,9.29,SmoothCondition,LowCongestionCondition,1
0.80,104.40,103.03,0.00,8.443,77.65,79,142,2445,27.41,51,-0.91,9.28,SmoothCondition,LowCongestionCondition,1
0.90,104.40,103.03,0.00,7.267,78.04,80,142,2432,28.08,52,-0.87,9.27,SmoothCondition,LowCongestionCondition,1
1.10,103.50,103.02,-0.90,6.833,76.86,80,142,2431.5,27.24,52,-0.76,9.26,SmoothCondition,LowCongestionCondition,1
1.50,103.50,103.06,0.00,7.366,81.96,80,141,2421,27.36,52,-0.77,9.25,SmoothCondition,LowCongestionCondition,1
0.10,102.60,103.09,-0.90,5.524,78.43,80,144,2417.5,28.33,53,-0.46,9.24,SmoothCondition,LowCongestionCondition,1
1.10,103.50,103.15,0.90,1.0245,76.47,80,148,2411,27.88,54,-0.38,9.23,SmoothCondition,LowCongestionCondition,1
1.60,102.60,103.21,-0.90,7.989,76.47,80,145,2396.5,26.77,54,-0.35,9.22,SmoothCondition,LowCongestionCondition,1
1.10,101.70,103.26,-0.90,809,72.55,80,139,2390,26.22,53,-0.44,9.22,SmoothCondition,LowCongestionCondition,1
0.90,101.70,103.30,0.00,878,70.98,80,136,2381,26.58,52,-0.37,9.22,SmoothCondition,LowCongestionCondition,1
-0.70,100.80,103.32,-0.90,9.768,73.73,80,141,2374,27.16,52,-0.48,9.22,SmoothCondition,LowCongestionCondition,1
-0.10,100.80,103.33,0.00,1.0678,74.12,80,142,2375.5,26.77,53,-0.47,9.22,SmoothCondition,LowCongestionCondition,1
0.00,100.80,103.35,0.00,1.27,74.51,80,142,2355.5,27.58,53,-0.46,9.23,SmoothCondition,LowCongestionCondition,1
-0.60,99.90,103.36,-0.90,1.2436,74.12,80,145,2360.5,29.27,54,-0.41,9.24,SmoothCondition,LowCongestionCondition,1
0.80,100.80,103.39,0.90,1.4576,74.12,80,152,2364,30.24,56,-0.17,9.24,SmoothCondition,LowCongestionCondition,1
0.20,100.80,103.42,0.00,1.6583,76.47,80,150,2366.5,29.27,56,-0.33,9.25,SmoothCondition,LowCongestionCondition,1
0.80,100.80,103.42,0.00,1.306,79.61,80,140,2372.5,27.74,56,-0.26,9.25,SmoothCondition,LowCongestionCondition,1
1.40,103.50,103.47,2.70,1.3657,13.73,80,126,2340,31.24,55,-0.31,9.26,SmoothCondition,LowCongestionCondition,1
2.70,96.30,103.38,-7.20,1.3271,0.00,80,121,2241,31.24,50,-0.32,9.26,SmoothCondition,LowCongestionCondition,1
6.30,94.50,103.26,-1.80,1.2713,0.00,80,119,2189.5,29.74,47,-0.34,9.27,SmoothCondition,LowCongestionCondition,1
5.80,92.70,103.09,-1.80,1.3559,0.00,80,118,2148,28.88,45,-0.41,9.28,SmoothCondition,LowCongestionCondition,1
6.00,90.90,102.88,-1.80,1.4051,51.76,80,133,2136.5,28.22,44,-0.35,9.28,SmoothCondition,LowCongestionCondition,1
5.30,91.80,102.69,0.90,1.4346,82.35,80,159,2164.5,32.58,47,-0.47,9.29,SmoothCondition,LowCongestionCondition,1
5.10,91.80,102.49,0.00,1.4433,76.47,80,151,2164.5,31.30,55,-0.54,9.29,SmoothCondition,LowCongestionCondition,1
4.80,93.60,102.34,1.80,1.4046,76.47,80,148,2197.5,29.49,56,-0.47,9.30,SmoothCondition,LowCongestionCondition,1
4.10,94.50,102.21,0.90,1.4475,75.69,80,148,2214.5,30.47,56,-0.44,9.30,SmoothCondition,LowCongestionCondition,1
3.90,94.50,102.07,0.00,1.3449,76.86,80,151,2244.5,30.02,56,-0.47,9.30,SmoothCondition,LowCongestionCondition,1
3.40,96.30,101.97,1.80,1.4624,66.67,79,150,2259.5,30.58,57,-0.38,9.30,SmoothCondition,LowCongestionCondition,1
0.40,96.30,101.86,0.00,1.4279,14.12,79,145,2278,25.88,56,-0.45,9.30,SmoothCondition,LowCongestionCondition,1
-0.10,96.30,101.74,0.00,1.3739,27.45,79,121,2267.5,29.80,50,-0.50,9.30,SmoothCondition,LowCongestionCondition,1
-0.60,96.30,101.62,0.00,1.1666,27.45,79,123,2247,26.83,48,-0.40,9.30,SmoothCondition,LowCongestionCondition,1
-0.80,95.40,101.47,-0.90,1.0729,56.47,79,127,2261.5,21.77,48,-0.36,9.29,SmoothCondition,LowCongestionCondition,1
-1.40,96.30,101.34,0.90,8.911,50.59,79,118,2265,20.27,46,-0.39,9.27,SmoothCondition,LowCongestionCondition,1
-2.50,97.20,101.20,0.90,9.562,51.76,79,115,2276,20.72,44,-0.42,9.25,SmoothCondition,LowCongestionCondition,1
-2.90,97.20,101.07,0.00,9.368,45.10,79,113,2281,20.33,43,-0.49,9.24,SmoothCondition,LowCongestionCondition,1
-3.60,97.20,100.95,0.00,1.0598,45.88,79,112,2288.5,21.24,42,-0.37,9.22,SmoothCondition,LowCongestionCondition,1
-6.10,98.10,100.87,0.90,1.0765,61.57,79,119,2303,21.94,43,-0.35,9.21,SmoothCondition,LowCongestionCondition,1
-6.10,98.10,100.80,0.00,9.149,60.39,79,118,2311.5,21.36,43,-0.22,9.19,SmoothCondition,LowCongestionCondition,1
-6.60,98.10,100.71,0.00,9.799,49.41,79,114,2311,20.38,42,-0.17,9.17,SmoothCondition,LowCongestionCondition,1
-7.00,99.00,100.63,0.90,1.0746,47.06,79,112,2313,21.16,42,-0.15,9.16,SmoothCondition,LowCongestionCondition,1
-7.20,99.00,100.56,0.00,1.0826,46.27,79,113,2320,21.19,41,-0.12,9.14,SmoothCondition,LowCongestionCondition,1
-6.60,98.10,100.47,-0.90,1.1939,45.88,79,112,2312,21.19,41,-0.16,9.14,SmoothCondition,LowCongestionCondition,1
-5.50,98.10,100.38,0.00,1.1262,51.76,79,113,2313.5,20.27,40,-0.19,9.13,SmoothCondition,LowCongestionCondition,1
-6.00,99.00,100.30,0.90,1.2278,52.55,79,114,2319,21.61,40,-0.24,9.11,SmoothCondition,LowCongestionCondition,1
-5.70,98.10,100.20,-0.90,7.444,53.33,79,114,2333,21.58,40,-0.16,09.09,SmoothCondition,LowCongestionCondition,1
